Par: 1.0, Flag: 0, Time: 74.8866
Par: 2.7825594022071245, Flag: 0, Time: 148.1198
Par: 7.742636826811269, Flag: 0, Time: 223.2316
Par: 21.544346900318832, Flag: 0, Time: 298.2693
Par: 59.94842503189409, Flag: 0, Time: 372.1701
Par: 166.81005372000593, Flag: 0, Time: 447.4480
Par: 464.15888336127773, Flag: 0, Time: 520.8714
Par: 1291.5496650148827, Flag: 0, Time: 597.6505
Par: 3593.813663804626, Flag: 0, Time: 674.5328
Par: 10000.0, Flag: 0, Time: 751.2329
