Par: 1.0, Flag: 0, Time: 81.1118
Par: 2.7825594022071245, Flag: 0, Time: 162.9852
Par: 7.742636826811269, Flag: 0, Time: 243.6557
Par: 21.544346900318832, Flag: 0, Time: 336.5943
Par: 59.94842503189409, Flag: 0, Time: 432.3774
Par: 166.81005372000593, Flag: 0, Time: 528.5178
Par: 464.15888336127773, Flag: 0, Time: 624.0937
Par: 1291.5496650148827, Flag: 0, Time: 719.7346
Par: 3593.813663804626, Flag: 0, Time: 815.9380
Par: 10000.0, Flag: 1, Time: 911.7111
