Par: 0.0, Flag: 1, Time: 152.5735
Par: 266.6666666666667, Flag: 0, Time: 280.5495
Par: 533.3333333333334, Flag: 0, Time: 412.8151
Par: 800.0, Flag: 0, Time: 543.9757
Par: 1066.6666666666667, Flag: 0, Time: 655.7261
Par: 1333.3333333333335, Flag: 0, Time: 762.9587
Par: 1600.0, Flag: 0, Time: 855.1318
Par: 1866.6666666666667, Flag: 0, Time: 947.9964
Par: 2133.3333333333335, Flag: 0, Time: 1036.8396
Par: 2400.0, Flag: 0, Time: 1125.1044
