Par: 0.0, Flag: 1, Time: 66.5496
Par: 266.6666666666667, Flag: 1, Time: 138.2065
Par: 533.3333333333334, Flag: 0, Time: 203.5842
Par: 800.0, Flag: 0, Time: 269.4562
Par: 1066.6666666666667, Flag: 0, Time: 333.3336
Par: 1333.3333333333335, Flag: 0, Time: 396.0841
Par: 1600.0, Flag: 0, Time: 451.0790
Par: 1866.6666666666667, Flag: 0, Time: 500.0650
Par: 2133.3333333333335, Flag: 0, Time: 545.3598
Par: 2400.0, Flag: 0, Time: 589.1194
