Par: 0.0, Flag: 1, Time: 66.6704
Par: 266.6666666666667, Flag: 1, Time: 118.1849
Par: 533.3333333333334, Flag: 1, Time: 168.4615
Par: 800.0, Flag: 0, Time: 223.8600
Par: 1066.6666666666667, Flag: 0, Time: 279.7303
Par: 1333.3333333333335, Flag: 0, Time: 329.0074
Par: 1600.0, Flag: 0, Time: 376.1514
Par: 1866.6666666666667, Flag: 0, Time: 415.8575
Par: 2133.3333333333335, Flag: 0, Time: 451.5586
Par: 2400.0, Flag: 0, Time: 488.5225
